gene,count,prevalence,product
lrp_2,2,0.0002324770428920144,Leucine-rich protein
rnj1_1,2,0.0002324770428920144,Ribonuclease J 1
aroD_2,2,0.0002324770428920144,3-dehydroquinate dehydratase
recG_2,2,0.0002324770428920144,ATP-dependent DNA helicase RecG
bglF_7,2,0.0002324770428920144,PTS system beta-glucoside-specific EIIBCA component
mntC,2,0.0002324770428920144,Manganese transport system membrane protein MntC
yacP,2,0.0002324770428920144,putative protein YacP
licH_3,2,0.0002324770428920144,putative 6-phospho-beta-glucosidase
prkC_1,2,0.0002324770428920144,Serine/threonine-protein kinase PrkC
prkC_2,2,0.0002324770428920144,Serine/threonine-protein kinase PrkC
larB_2,2,0.0002324770428920144,"Pyridinium-3,5-biscarboxylic acid mononucleotide synthase"
rny_1,2,0.0002324770428920144,Ribonuclease Y
fosX,2,0.0002324770428920144,Fosfomycin resistance protein FosX
pgsA_1,2,0.0002324770428920144,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
ssaB_2,2,0.0002324770428920144,Manganese ABC transporter substrate-binding lipoprotein
metP,2,0.0002324770428920144,Methionine import system permease protein MetP
ywqE_2,2,0.0002324770428920144,Tyrosine-protein phosphatase YwqE
ywqC_2,2,0.0002324770428920144,putative capsular polysaccharide biosynthesis protein YwqC
larB_1,2,0.0002324770428920144,"Pyridinium-3,5-biscarboxylic acid mononucleotide synthase"
yhhS,2,0.0002324770428920144,putative MFS-type transporter YhhS
rpoZ_1,2,0.0002324770428920144,DNA-directed RNA polymerase subunit omega
priA_2,2,0.0002324770428920144,Primosomal protein N'
pepD,2,0.0002324770428920144,Cytosol non-specific dipeptidase
sstT_4,2,0.0002324770428920144,Serine/threonine transporter SstT
yccF_1,2,0.0002324770428920144,Inner membrane protein YccF
ywqC_1,2,0.0002324770428920144,putative capsular polysaccharide biosynthesis protein YwqC
ywqE_1,2,0.0002324770428920144,Tyrosine-protein phosphatase YwqE
rpmB_1,2,0.0002324770428920144,50S ribosomal protein L28
ssaB_1,2,0.0002324770428920144,Manganese ABC transporter substrate-binding lipoprotein
def1_2,2,0.0002324770428920144,Peptide deformylase 1
lrp_1,2,0.0002324770428920144,Leucine-rich protein
dtd_2,2,0.0002324770428920144,D-aminoacyl-tRNA deacylase
greA_2,2,0.0002324770428920144,Transcription elongation factor GreA
valS_2,2,0.0002324770428920144,Valine--tRNA ligase
dtd_1,2,0.0002324770428920144,D-aminoacyl-tRNA deacylase
greA_1,2,0.0002324770428920144,Transcription elongation factor GreA
bioY2_2,2,0.0002324770428920144,Biotin transporter BioY2
purA_2,2,0.0002324770428920144,Adenylosuccinate synthetase
polC_3,2,0.0002324770428920144,DNA polymerase III PolC-type
rsmH_1,2,0.0002324770428920144,Ribosomal RNA small subunit methyltransferase H
rsmH_2,2,0.0002324770428920144,Ribosomal RNA small subunit methyltransferase H
gltR,2,0.0002324770428920144,HTH-type transcriptional regulator GltR
purA_1,2,0.0002324770428920144,Adenylosuccinate synthetase
yccF_2,2,0.0002324770428920144,Inner membrane protein YccF
tuaG_2,2,0.0002324770428920144,Putative teichuronic acid biosynthesis glycosyltransferase TuaG
thiE_2,2,0.0002324770428920144,Thiamine-phosphate synthase
rfbJ,2,0.0002324770428920144,CDP-abequose synthase
thiM_2,2,0.0002324770428920144,Hydroxyethylthiazole kinase
cysS_2,2,0.0002324770428920144,Cysteine--tRNA ligase
malP_3,2,0.0002324770428920144,Maltose phosphorylase
ucpA,2,0.0002324770428920144,Oxidoreductase UcpA
thiM_1,2,0.0002324770428920144,Hydroxyethylthiazole kinase
cysS_1,2,0.0002324770428920144,Cysteine--tRNA ligase
dasC,2,0.0002324770428920144,Diacetylchitobiose uptake system permease protein DasC
namA,2,0.0002324770428920144,NADPH dehydrogenase
nplT,2,0.0002324770428920144,Neopullulanase
hcxA,2,0.0002324770428920144,Hydroxycarboxylate dehydrogenase A
abfA,2,0.0002324770428920144,Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1
fur_1,2,0.0002324770428920144,Ferric uptake regulation protein
hepT_1,2,0.0002324770428920144,Heptaprenyl diphosphate synthase component 2
valS_1,2,0.0002324770428920144,Valine--tRNA ligase
hepT_2,2,0.0002324770428920144,Heptaprenyl diphosphate synthase component 2
eutC_2,2,0.0002324770428920144,Ethanolamine ammonia-lyase light chain
niaR_1,2,0.0002324770428920144,putative transcription repressor NiaR
niaR_2,2,0.0002324770428920144,putative transcription repressor NiaR
sigV_2,2,0.0002324770428920144,RNA polymerase sigma factor SigV
lrgA_2,2,0.0002324770428920144,Antiholin-like protein LrgA
pgsA_2,2,0.0002324770428920144,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
comGC_2,2,0.0002324770428920144,ComG operon protein 3
ymcA_2,2,0.0002324770428920144,putative protein YmcA
tsaB_2,2,0.0002324770428920144,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
macB_5,2,0.0002324770428920144,Macrolide export ATP-binding/permease protein MacB
aroD_1,2,0.0002324770428920144,3-dehydroquinate dehydratase
eutC_1,2,0.0002324770428920144,Ethanolamine ammonia-lyase light chain
rpsI_2,2,0.0002324770428920144,30S ribosomal protein S9
stkP,2,0.0002324770428920144,Serine/threonine-protein kinase StkP
ftsY_1,2,0.0002324770428920144,Signal recognition particle receptor FtsY
comGC_1,2,0.0002324770428920144,ComG operon protein 3
lsrR,2,0.0002324770428920144,Transcriptional regulator LsrR
glnM_2,2,0.0002324770428920144,putative glutamine ABC transporter permease protein GlnM
yqfL_3,2,0.0002324770428920144,"Putative pyruvate, phosphate dikinase regulatory protein"
nagH,2,0.0002324770428920144,Hyaluronoglucosaminidase
glpG,2,0.0002324770428920144,Rhomboid protease GlpG
fur_2,2,0.0002324770428920144,Ferric uptake regulation protein
mgsA_1,2,0.0002324770428920144,Methylglyoxal synthase
mgsA_2,2,0.0002324770428920144,Methylglyoxal synthase
purL_3,2,0.0002324770428920144,Phosphoribosylformylglycinamidine synthase subunit PurL
rbgA_1,2,0.0002324770428920144,Ribosome biogenesis GTPase A
ymcA_1,2,0.0002324770428920144,putative protein YmcA
fucI,2,0.0002324770428920144,L-fucose isomerase
phrA_2,2,0.0002324770428920144,Deoxyribodipyrimidine photo-lyase
phrA_1,2,0.0002324770428920144,Deoxyribodipyrimidine photo-lyase
ykoD,2,0.0002324770428920144,Putative HMP/thiamine import ATP-binding protein YkoD
hslO_1,2,0.0002324770428920144,33 kDa chaperonin
hslO_2,2,0.0002324770428920144,33 kDa chaperonin
brpA_1,2,0.0002324770428920144,Biofilm regulatory protein A
mneP,2,0.0002324770428920144,Manganese efflux system protein MneP
drdA,2,0.0002324770428920144,5-deoxy-D-ribulose 1-phosphate aldolase
yitU_2,2,0.0002324770428920144,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
yitU_1,2,0.0002324770428920144,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
srkA,2,0.0002324770428920144,Stress response kinase A
nagZ,2,0.0002324770428920144,Beta-hexosaminidase
mnaA_3,2,0.0002324770428920144,UDP-N-acetylglucosamine 2-epimerase
gltX_3,2,0.0002324770428920144,Glutamate--tRNA ligase
fadG_3,2,0.0002324770428920144,putative protein FadG
brpA_2,2,0.0002324770428920144,Biofilm regulatory protein A
rpmD_2,2,0.0002324770428920144,50S ribosomal protein L30
infA_1,2,0.0002324770428920144,Translation initiation factor IF-1
lysS_2,2,0.0002324770428920144,Lysine--tRNA ligase
rpsE_2,2,0.0002324770428920144,30S ribosomal protein S5
fdoG,2,0.0002324770428920144,Formate dehydrogenase-O major subunit
lysS_1,2,0.0002324770428920144,Lysine--tRNA ligase
hadI,2,0.0002324770428920144,2-hydroxyisocaproyl-CoA dehydratase activator
lplA,2,0.0002324770428920144,Lipoate--protein ligase
feuB_2,2,0.0002324770428920144,Iron-uptake system permease protein FeuB
ssuB_2,2,0.0002324770428920144,Aliphatic sulfonates import ATP-binding protein SsuB
ssuB_1,2,0.0002324770428920144,Aliphatic sulfonates import ATP-binding protein SsuB
cpdA_3,2,0.0002324770428920144,"3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA"
arsB,2,0.0002324770428920144,Arsenical pump membrane protein
cseB,2,0.0002324770428920144,Transcriptional regulatory protein CseB
gadC_4,2,0.0002324770428920144,Glutamate/gamma-aminobutyrate antiporter
satA_1,2,0.0002324770428920144,Streptothricin acetyltransferase A
feuB_1,2,0.0002324770428920144,Iron-uptake system permease protein FeuB
lolD_2,2,0.0002324770428920144,Lipoprotein-releasing system ATP-binding protein LolD
rpoN1_2,2,0.0002324770428920144,RNA polymerase sigma-54 factor 1
lolD_1,2,0.0002324770428920144,Lipoprotein-releasing system ATP-binding protein LolD
cshA_2,2,0.0002324770428920144,ATP-dependent RNA helicase CshA
cshA_1,2,0.0002324770428920144,DEAD-box ATP-dependent RNA helicase CshA
tabA,2,0.0002324770428920144,Toxin-antitoxin biofilm protein TabA
nrnA_2,2,0.0002324770428920144,putative bifunctional oligoribonuclease and PAP phosphatase NrnA
bgaB,2,0.0002324770428920144,Beta-galactosidase BgaB
yegS_1,2,0.0002324770428920144,lipid kinase YegS
satA_2,2,0.0002324770428920144,Streptothricin acetyltransferase A
uvrA_4,2,0.0002324770428920144,UvrABC system protein A
yknY_5,2,0.0002324770428920144,putative ABC transporter ATP-binding protein YknY
qorB,2,0.0002324770428920144,Quinone oxidoreductase 2
xerD_5,2,0.0002324770428920144,Tyrosine recombinase XerD
gyrA_2,2,0.0002324770428920144,DNA gyrase subunit A
trfA,2,0.0002324770428920144,Plasmid replication initiator protein TrfA
yegS_2,2,0.0002324770428920144,lipid kinase YegS
rsxG,2,0.0002324770428920144,Ion-translocating oxidoreductase complex subunit G
pncA,2,0.0002324770428920144,Nicotinamidase/pyrazinamidase
clpP_4,2,0.0002324770428920144,ATP-dependent Clp protease proteolytic subunit
rarA,2,0.0002324770428920144,Replication-associated recombination protein A
acr3_4,2,0.0002324770428920144,Arsenical-resistance protein Acr3
sspA_1,2,0.0002324770428920144,Glutamyl endopeptidase
rapA_3,2,0.0002324770428920144,RNA polymerase-associated protein RapA
sspA_2,2,0.0002324770428920144,Glutamyl endopeptidase
artQ,2,0.0002324770428920144,Arginine transport system permease protein ArtQ
ribR,2,0.0002324770428920144,RNA-binding riboflavin kinase RibR
ftsK,2,0.0002324770428920144,DNA translocase FtsK
rfnT,2,0.0002324770428920144,Riboflavin transporter RfnT
typA_2,2,0.0002324770428920144,GTP-binding protein TypA/BipA
typA_1,2,0.0002324770428920144,GTP-binding protein TypA/BipA
artP,2,0.0002324770428920144,Arginine-binding extracellular protein ArtP
nrnA_1,2,0.0002324770428920144,putative bifunctional oligoribonuclease and PAP phosphatase NrnA
rpoN1_1,2,0.0002324770428920144,RNA polymerase sigma-54 factor 1
yncB_4,2,0.0002324770428920144,Endonuclease YncB
gnd_2,2,0.0002324770428920144,"6-phosphogluconate dehydrogenase, decarboxylating"
ssbB,2,0.0002324770428920144,Single-stranded DNA-binding protein B
rplB_2,2,0.0002324770428920144,50S ribosomal protein L2
tuf_2,2,0.0002324770428920144,Elongation factor Tu
murA2,2,0.0002324770428920144,UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
rsmI_1,2,0.0002324770428920144,Ribosomal RNA small subunit methyltransferase I
rhlE,2,0.0002324770428920144,ATP-dependent RNA helicase RhlE
rplO_1,2,0.0002324770428920144,50S ribosomal protein L15
ureI,2,0.0002324770428920144,Acid-activated urea channel
tagF_3,2,0.0002324770428920144,Teichoic acid poly(glycerol phosphate) polymerase
nagB_4,2,0.0002324770428920144,Glucosamine-6-phosphate deaminase
sodA_1,2,0.0002324770428920144,Superoxide dismutase [Mn]
kdgR_2,2,0.0002324770428920144,Transcriptional regulator KdgR
rplB_1,2,0.0002324770428920144,50S ribosomal protein L2
tuf_1,2,0.0002324770428920144,Elongation factor Tu
hprK_1,2,0.0002324770428920144,HPr kinase/phosphorylase
rsmI_2,2,0.0002324770428920144,Ribosomal RNA small subunit methyltransferase I
trmK_2,2,0.0002324770428920144,tRNA (adenine(22)-N(1))-methyltransferase
trmK_1,2,0.0002324770428920144,tRNA (adenine(22)-N(1))-methyltransferase
pptA,2,0.0002324770428920144,Tautomerase PptA
ziaA,2,0.0002324770428920144,Zinc-transporting ATPase
dctP_2,2,0.0002324770428920144,Solute-binding protein
prsA1,2,0.0002324770428920144,Foldase protein PrsA 1
sodA_2,2,0.0002324770428920144,Superoxide dismutase [Mn]
gnd_1,2,0.0002324770428920144,"6-phosphogluconate dehydrogenase, decarboxylating"
rhaM_2,2,0.0002324770428920144,L-rhamnose mutarotase
sorF_2,2,0.0002324770428920144,PTS system sorbose-specific EIIA component
fcbA2_2,2,0.0002324770428920144,4-chlorobenzoate--CoA ligase
fcbA2_1,2,0.0002324770428920144,4-chlorobenzoate--CoA ligase
kdgR_1,2,0.0002324770428920144,Transcriptional regulator KdgR
menD_2,2,0.0002324770428920144,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
sorF_1,2,0.0002324770428920144,PTS system sorbose-specific EIIA component
lacD_4,2,0.0002324770428920144,"Tagatose 1,6-diphosphate aldolase"
yesR_1,2,0.0002324770428920144,Unsaturated rhamnogalacturonyl hydrolase YesR
kduD_3,2,0.0002324770428920144,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
menD_1,2,0.0002324770428920144,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
yugI_2,2,0.0002324770428920144,General stress protein 13
rplR_1,2,0.0002324770428920144,50S ribosomal protein L18
yugI_1,2,0.0002324770428920144,General stress protein 13
rplR_2,2,0.0002324770428920144,50S ribosomal protein L18
infA_2,2,0.0002324770428920144,Translation initiation factor IF-1
hprK_2,2,0.0002324770428920144,HPr kinase/phosphorylase
rpmD_1,2,0.0002324770428920144,50S ribosomal protein L30
rpsE_1,2,0.0002324770428920144,30S ribosomal protein S5
rplO_2,2,0.0002324770428920144,50S ribosomal protein L15
racA,2,0.0002324770428920144,Chromosome-anchoring protein RacA
eccC,2,0.0002324770428920144,ESX secretion system protein EccC
spnN,2,0.0002324770428920144,"dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase"
pyrK_2,2,0.0002324770428920144,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit"
pyrK_1,2,0.0002324770428920144,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit"
ohrA_1,2,0.0002324770428920144,Organic hydroperoxide resistance protein OhrA
moeZ,2,0.0002324770428920144,putative adenylyltransferase/sulfurtransferase MoeZ
rhaM_1,2,0.0002324770428920144,L-rhamnose mutarotase
rhsC,2,0.0002324770428920144,Putative deoxyribonuclease RhsC
gabR,2,0.0002324770428920144,HTH-type transcriptional regulatory protein GabR
dctP_1,2,0.0002324770428920144,Solute-binding protein
cntD,2,0.0002324770428920144,Metal-staphylopine import system ATP-binding protein CntD
hhaIM_3,2,0.0002324770428920144,Modification methylase HhaI
treR_3,2,0.0002324770428920144,HTH-type transcriptional regulator TreR
bin3_10,2,0.0002324770428920144,Putative transposon Tn552 DNA-invertase bin3
rnr_2,2,0.0002324770428920144,Ribonuclease R
rnr_1,2,0.0002324770428920144,Ribonuclease R
garR,2,0.0002324770428920144,2-hydroxy-3-oxopropionate reductase
kdgK_3,2,0.0002324770428920144,2-dehydro-3-deoxygluconokinase
hpdA,2,0.0002324770428920144,4-hydroxyphenylacetate decarboxylase activating enzyme
abiQ,2,0.0002324770428920144,Endoribonuclease AbiQ
ohrA_2,2,0.0002324770428920144,Organic hydroperoxide resistance protein OhrA
kduI1_3,2,0.0002324770428920144,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1
yesR_2,2,0.0002324770428920144,Unsaturated rhamnogalacturonyl hydrolase YesR
glnH,2,0.0002324770428920144,Glutamine-binding periplasmic protein
ykoT_1,2,0.0002324770428920144,putative glycosyltransferase YkoT
cysE_1,2,0.0002324770428920144,Serine acetyltransferase
yvcJ_2,2,0.0002324770428920144,Nucleotide-binding protein YvcJ
yqgN_2,2,0.0002324770428920144,putative protein YqgN
rpsF_2,2,0.0002324770428920144,30S ribosomal protein S6
pheT_3,2,0.0002324770428920144,Phenylalanine--tRNA ligase beta subunit
dkgA_1,2,0.0002324770428920144,"2,5-diketo-D-gluconic acid reductase A"
entP_1,2,0.0002324770428920144,Bacteriocin enterocin-P
ebh,2,0.0002324770428920144,Extracellular matrix-binding protein ebh
perA,2,0.0002324770428920144,GDP-perosamine synthase
yocH,2,0.0002324770428920144,Cell wall-binding protein YocH
valG,2,0.0002324770428920144,Validoxylamine A glucosyltransferase
opuCD_2,2,0.0002324770428920144,Glycine betaine/carnitine/choline transport system permease protein OpuCD
cysE_2,2,0.0002324770428920144,Serine acetyltransferase
mecA_2,2,0.0002324770428920144,Adapter protein MecA
mecA_1,2,0.0002324770428920144,Adapter protein MecA
ectB,2,0.0002324770428920144,Diaminobutyrate--2-oxoglutarate transaminase
yhaH,2,0.0002324770428920144,Inner membrane protein YhaH
yesO_2,2,0.0002324770428920144,Putative ABC transporter substrate-binding protein YesO
iap,2,0.0002324770428920144,putative endopeptidase p60
ysdC_4,2,0.0002324770428920144,Putative aminopeptidase YsdC
rpiA_1,2,0.0002324770428920144,Ribose-5-phosphate isomerase A
yqgN_1,2,0.0002324770428920144,putative protein YqgN
dacA,2,0.0002324770428920144,D-alanyl-D-alanine carboxypeptidase DacA
yvcJ_1,2,0.0002324770428920144,Nucleotide-binding protein YvcJ
natR_1,2,0.0002324770428920144,Transcriptional regulatory protein NatR
ybdM_3,2,0.0002324770428920144,putative protein YbdM
graR_1,2,0.0002324770428920144,Response regulator protein GraR
rlhA_2,2,0.0002324770428920144,23S rRNA 5-hydroxycytidine synthase
rlhA_1,2,0.0002324770428920144,23S rRNA 5-hydroxycytidine synthase
natR_2,2,0.0002324770428920144,Transcriptional regulatory protein NatR
rpsA,2,0.0002324770428920144,30S Ribosomal protein S1
mioC_1,2,0.0002324770428920144,Protein MioC
mioC_2,2,0.0002324770428920144,Protein MioC
ntpA_2,2,0.0002324770428920144,V-type sodium ATPase catalytic subunit A
ntpA_1,2,0.0002324770428920144,V-type sodium ATPase catalytic subunit A
ykoT_2,2,0.0002324770428920144,putative glycosyltransferase YkoT
gldA_1,2,0.0002324770428920144,Glycerol dehydrogenase
gldA_2,2,0.0002324770428920144,Glycerol dehydrogenase
purC_1,2,0.0002324770428920144,Phosphoribosylaminoimidazole-succinocarboxamide synthase
ygeA,2,0.0002324770428920144,L-aspartate/glutamate-specific racemase
rmlB_1,2,0.0002324770428920144,"dTDP-glucose 4,6-dehydratase"
rpmH_2,2,0.0002324770428920144,50S ribosomal protein L34
tsgA,2,0.0002324770428920144,Protein TsgA
graR_2,2,0.0002324770428920144,Response regulator protein GraR
pnuC_2,2,0.0002324770428920144,Nicotinamide riboside transporter PnuC
rmlB_2,2,0.0002324770428920144,"dTDP-glucose 4,6-dehydratase"
xpkA,2,0.0002324770428920144,Xylulose-5-phosphate phosphoketolase
atpH_1,2,0.0002324770428920144,ATP synthase subunit delta
atpB_1,2,0.0002324770428920144,ATP synthase subunit a
rplP_1,2,0.0002324770428920144,50S ribosomal protein L16
celA_5,2,0.0002324770428920144,PTS system cellobiose-specific EIIB component
ywpE,2,0.0002324770428920144,Putative sortase YwpE
rplP_2,2,0.0002324770428920144,50S ribosomal protein L16
purC_2,2,0.0002324770428920144,Phosphoribosylaminoimidazole-succinocarboxamide synthase
bfmBAB_1,2,0.0002324770428920144,2-oxoisovalerate dehydrogenase subunit beta
rpiA_2,2,0.0002324770428920144,Ribose-5-phosphate isomerase A
rnhB_2,2,0.0002324770428920144,Ribonuclease HII
yesO_1,2,0.0002324770428920144,Putative ABC transporter substrate-binding protein YesO
rnhB_1,2,0.0002324770428920144,Ribonuclease HII
agaA_3,2,0.0002324770428920144,N-acetylgalactosamine-6-phosphate deacetylase
citE_1,2,0.0002324770428920144,Citrate lyase subunit beta
citD_2,2,0.0002324770428920144,Citrate lyase acyl carrier protein
atpC_1,2,0.0002324770428920144,ATP synthase epsilon chain
atpC_2,2,0.0002324770428920144,ATP synthase epsilon chain
citC_2,2,0.0002324770428920144,[Citrate [pro-3S]-lyase] ligase
atpD_1,2,0.0002324770428920144,ATP synthase subunit beta
pgpH_1,2,0.0002324770428920144,Cyclic-di-AMP phosphodiesterase PgpH
ilvA,2,0.0002324770428920144,L-threonine dehydratase biosynthetic IlvA
gyrA_1,2,0.0002324770428920144,DNA gyrase subunit A
tcyN,2,0.0002324770428920144,L-cystine import ATP-binding protein TcyN
pnuC_1,2,0.0002324770428920144,Nicotinamide riboside transporter PnuC
xylR,2,0.0002324770428920144,Xylose operon regulatory protein
kefF,2,0.0002324770428920144,Glutathione-regulated potassium-efflux system ancillary protein KefF
rlmA_1,2,0.0002324770428920144,23S rRNA (guanine(745)-N(1))-methyltransferase
dppA_1,2,0.0002324770428920144,D-aminopeptidase
hdc,2,0.0002324770428920144,Histidine decarboxylase
atpH_2,2,0.0002324770428920144,ATP synthase subunit delta
wecE,2,0.0002324770428920144,"dTDP-4-amino-4,6-dideoxygalactose transaminase"
rlmA_2,2,0.0002324770428920144,23S rRNA (guanine(745)-N(1))-methyltransferase
gspE,2,0.0002324770428920144,Putative type II secretion system protein E
atpD_2,2,0.0002324770428920144,ATP synthase subunit beta
citX_1,2,0.0002324770428920144,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
perR_2,2,0.0002324770428920144,Peroxide operon regulator
citC_1,2,0.0002324770428920144,[Citrate [pro-3S]-lyase] ligase
citD_1,2,0.0002324770428920144,Citrate lyase acyl carrier protein
opuCD_1,2,0.0002324770428920144,Glycine betaine/carnitine/choline transport system permease protein OpuCD
entP_2,2,0.0002324770428920144,Bacteriocin enterocin-P
citX_2,2,0.0002324770428920144,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
essB_2,2,0.0002324770428920144,Type VII secretion system protein EssB
essB_1,2,0.0002324770428920144,Type VII secretion system protein EssB
mntD_1,2,0.0002324770428920144,Manganese transport system membrane protein MntD
citE_2,2,0.0002324770428920144,Citrate lyase subunit beta
rpsF_1,2,0.0002324770428920144,30S ribosomal protein S6
bspRIM_1,2,0.0002324770428920144,Modification methylase BspRI
bspRIM_2,2,0.0002324770428920144,Modification methylase BspRI
mntD_2,2,0.0002324770428920144,Manganese transport system membrane protein MntD
pgpH_2,2,0.0002324770428920144,Cyclic-di-AMP phosphodiesterase PgpH
rpmH_1,2,0.0002324770428920144,50S ribosomal protein L34
bfmBAB_2,2,0.0002324770428920144,2-oxoisovalerate dehydrogenase subunit beta
perR_1,2,0.0002324770428920144,Peroxide operon regulator
tarI_2,1,0.0001162385214460072,Ribitol-5-phosphate cytidylyltransferase
asnS_1,1,0.0001162385214460072,Asparagine--tRNA ligase
araG,1,0.0001162385214460072,Arabinose import ATP-binding protein AraG
coaD_1,1,0.0001162385214460072,Phosphopantetheine adenylyltransferase
fryB,1,0.0001162385214460072,PTS system fructose-like EIIB component 1
lpd,1,0.0001162385214460072,Dihydrolipoyl dehydrogenase
yvyI_2,1,0.0001162385214460072,Putative mannose-6-phosphate isomerase YvyI
dapB_2,1,0.0001162385214460072,4-hydroxy-tetrahydrodipicolinate reductase
fhs1_1,1,0.0001162385214460072,Formate--tetrahydrofolate ligase 1
dapB_1,1,0.0001162385214460072,4-hydroxy-tetrahydrodipicolinate reductase
ppaX_1,1,0.0001162385214460072,Pyrophosphatase PpaX
glpR,1,0.0001162385214460072,Glycerol-3-phosphate regulon repressor
cscB,1,0.0001162385214460072,Sucrose permease
fhs1_2,1,0.0001162385214460072,Formate--tetrahydrofolate ligase 1
alr_1,1,0.0001162385214460072,Alanine racemase
yfiY,1,0.0001162385214460072,putative siderophore-binding lipoprotein YfiY
folB_2,1,0.0001162385214460072,Dihydroneopterin aldolase
pbpG,1,0.0001162385214460072,Penicillin-binding protein 2D
tarI_1,1,0.0001162385214460072,Ribitol-5-phosphate cytidylyltransferase
ppaX_2,1,0.0001162385214460072,Pyrophosphatase PpaX
alr_2,1,0.0001162385214460072,Alanine racemase
ftsX_1,1,0.0001162385214460072,Cell division protein FtsX
tycC,1,0.0001162385214460072,Tyrocidine synthase 3
asnS_2,1,0.0001162385214460072,Asparagine--tRNA ligase
yfkM,1,0.0001162385214460072,General stress protein 18
mltF_4,1,0.0001162385214460072,Membrane-bound lytic murein transglycosylase F
tnpR_1,1,0.0001162385214460072,Transposon gamma-delta resolvase
tnpR_2,1,0.0001162385214460072,Transposon gamma-delta resolvase
argG,1,0.0001162385214460072,Argininosuccinate synthase
wecD,1,0.0001162385214460072,dTDP-fucosamine acetyltransferase
cycB_2,1,0.0001162385214460072,Cyclodextrin-binding protein
glgE,1,0.0001162385214460072,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase"
yxlE,1,0.0001162385214460072,Negative regulatory protein YxlE
cycB_1,1,0.0001162385214460072,Cyclodextrin-binding protein
thiI_2,1,0.0001162385214460072,putative tRNA sulfurtransferase
thiI_1,1,0.0001162385214460072,putative tRNA sulfurtransferase
malK,1,0.0001162385214460072,Maltose/maltodextrin import ATP-binding protein MalK
rph_1,1,0.0001162385214460072,Ribonuclease PH
whiA_2,1,0.0001162385214460072,putative cell division protein WhiA
pgl_2,1,0.0001162385214460072,6-phosphogluconolactonase
tsaD_1,1,0.0001162385214460072,tRNA N6-adenosine threonylcarbamoyltransferase
ptsI_2,1,0.0001162385214460072,Phosphoenolpyruvate-protein phosphotransferase
tgnB_2,1,0.0001162385214460072,"Flavin-dependent trigonelline monooxygenase, oxygenase component"
ptsI_1,1,0.0001162385214460072,Phosphoenolpyruvate-protein phosphotransferase
coaD_2,1,0.0001162385214460072,Phosphopantetheine adenylyltransferase
zitB_2,1,0.0001162385214460072,Zinc transporter ZitB
tsaD_2,1,0.0001162385214460072,tRNA N6-adenosine threonylcarbamoyltransferase
ezrA_1,1,0.0001162385214460072,Septation ring formation regulator EzrA
yocH_1,1,0.0001162385214460072,Cell wall-binding protein YocH
exuT_1,1,0.0001162385214460072,Hexuronate transporter
exuT_2,1,0.0001162385214460072,Hexuronate transporter
folB_1,1,0.0001162385214460072,Dihydroneopterin aldolase
ykuT_2,1,0.0001162385214460072,putative MscS family protein YkuT
yocH_2,1,0.0001162385214460072,Cell wall-binding protein YocH
tgnB_1,1,0.0001162385214460072,"Flavin-dependent trigonelline monooxygenase, oxygenase component"
ykuT_1,1,0.0001162385214460072,putative MscS family protein YkuT
pstB3,1,0.0001162385214460072,Phosphate import ATP-binding protein PstB 3
purB_1,1,0.0001162385214460072,Adenylosuccinate lyase
purB_2,1,0.0001162385214460072,Adenylosuccinate lyase
rimM_1,1,0.0001162385214460072,Ribosome maturation factor RimM
melC_1,1,0.0001162385214460072,Melibiose/raffinose/stachyose import permease protein MelC
gnu,1,0.0001162385214460072,"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase"
ftsX_2,1,0.0001162385214460072,Cell division protein FtsX
siaQ_1,1,0.0001162385214460072,Sialic acid TRAP transporter small permease protein SiaQ
fabI_2,1,0.0001162385214460072,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
lemA_2,1,0.0001162385214460072,Protein LemA
efp_2,1,0.0001162385214460072,Elongation factor P
tesA,1,0.0001162385214460072,Esterase TesA
ptcB_4,1,0.0001162385214460072,PTS system galactose-specific EIIB component
yfbR_1,1,0.0001162385214460072,5'-deoxynucleotidase YfbR
bglK_3,1,0.0001162385214460072,Beta-glucoside kinase
zitB_1,1,0.0001162385214460072,Zinc transporter ZitB
