gene,gene_type,n_sequences,alignment_length,variable_sites,variation_rate_percent,codon_variable_sites,codon_syn_sites,codon_nonsyn_sites,syn_fraction,nonsyn_fraction,pN_pS_site,npN_pS,nonsyn_syn_ratio,normalized_selection,selection_category
folB,core,8600,363,67,18.457300275482094,49,18,31,0.3673469387755102,0.6326530612244898,1.7222222222222223,0.6888888888888889,1.7222222222222223,0.6888888888888889,Moderate purifying
gloA,core,8600,375,63,16.8,51,22,29,0.43137254901960786,0.5686274509803921,1.3181818181818181,0.5272727272727272,1.3181818181818181,0.5272727272727272,Moderate purifying
eriC,core,8595,1267,316,24.940805051302288,225,30,195,0.13333333333333333,0.8666666666666667,6.5,2.6,6.5,2.6,Relaxed/positive
glmS_1,core,8276,1898,950,50.05268703898841,426,33,393,0.07746478873239436,0.9225352112676056,11.909090909090908,4.763636363636364,11.909090909090908,4.763636363636364,Relaxed/positive
rnc,core,8601,693,75,10.822510822510822,66,33,33,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
rnmV,core,8599,600,120,20.0,96,36,60,0.375,0.625,1.6666666666666667,0.6666666666666667,1.6666666666666667,0.6666666666666667,Moderate purifying
nfo,core,8599,894,197,22.03579418344519,149,68,81,0.4563758389261745,0.5436241610738255,1.1911764705882353,0.4764705882352941,1.1911764705882353,0.4764705882352941,Moderate purifying
QRSL1_1,core,8427,4342,1504,34.638415476738835,695,58,637,0.08345323741007195,0.9165467625899281,10.982758620689655,4.393103448275862,10.982758620689655,4.393103448275862,Relaxed/positive
lplJ_2,core,8459,1124,569,50.622775800711736,294,66,228,0.22448979591836735,0.7755102040816326,3.4545454545454546,1.3818181818181818,3.4545454545454546,1.3818181818181818,Relaxed/positive
pflA,core,8603,765,125,16.33986928104575,101,44,57,0.43564356435643564,0.5643564356435643,1.2954545454545454,0.5181818181818182,1.2954545454545454,0.5181818181818182,Moderate purifying
cggR,core,8602,1043,145,13.902205177372961,126,60,66,0.47619047619047616,0.5238095238095238,1.1,0.44000000000000006,1.1,0.44000000000000006,Moderate purifying
scmP_1,core,8583,1414,870,61.52758132956153,380,18,362,0.04736842105263158,0.9526315789473684,20.11111111111111,8.044444444444444,20.11111111111111,8.044444444444444,Relaxed/positive
aroA,core,8537,1281,326,25.448868071818893,241,99,142,0.4107883817427386,0.5892116182572614,1.4343434343434343,0.5737373737373737,1.4343434343434343,0.5737373737373737,Moderate purifying
mutM,core,8603,845,164,19.40828402366864,127,35,92,0.2755905511811024,0.7244094488188977,2.6285714285714286,1.0514285714285714,2.6285714285714286,1.0514285714285714,Near neutral
lacC_1,core,8569,1170,860,73.50427350427351,320,16,304,0.05,0.95,19.0,7.6,19.0,7.6,Relaxed/positive
ansA,core,8587,1002,211,21.057884231536928,154,63,91,0.4090909090909091,0.5909090909090909,1.4444444444444444,0.5777777777777777,1.4444444444444444,0.5777777777777777,Moderate purifying
adhE_2,core,8603,2664,1049,39.37687687687688,464,47,417,0.10129310344827586,0.8987068965517241,8.872340425531915,3.548936170212766,8.872340425531915,3.548936170212766,Relaxed/positive
tdk,core,8598,585,71,12.136752136752136,62,37,25,0.5967741935483871,0.4032258064516129,0.6756756756756757,0.2702702702702703,0.6756756756756757,0.2702702702702703,Strong purifying
mngA,core,8572,468,103,22.00854700854701,75,23,52,0.30666666666666664,0.6933333333333334,2.260869565217391,0.9043478260869564,2.260869565217391,0.9043478260869564,Near neutral
ribF,core,8600,954,208,21.80293501048218,171,84,87,0.49122807017543857,0.5087719298245614,1.0357142857142858,0.4142857142857143,1.0357142857142858,0.4142857142857143,Moderate purifying
atzC_2,core,8596,1533,1009,65.81865622961513,402,15,387,0.03731343283582089,0.9626865671641791,25.8,10.32,25.8,10.32,Relaxed/positive
cspLA_1,core,8603,204,74,36.27450980392157,48,24,24,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
mltF_1,core,8603,2355,1178,50.02123142250531,558,84,474,0.15053763440860216,0.8494623655913979,5.642857142857143,2.257142857142857,5.642857142857143,2.257142857142857,Relaxed/positive
macB_1,core,8593,2381,1365,57.32885342293154,482,14,468,0.029045643153526972,0.970954356846473,33.42857142857143,13.371428571428572,33.42857142857143,13.371428571428572,Relaxed/positive
pyrH,core,8603,726,83,11.432506887052343,77,61,16,0.7922077922077922,0.2077922077922078,0.26229508196721313,0.10491803278688525,0.26229508196721313,0.10491803278688525,Strong purifying
mtlF_1,core,8603,439,250,56.947608200455576,131,26,105,0.1984732824427481,0.8015267175572519,4.038461538461538,1.6153846153846154,4.038461538461538,1.6153846153846154,Relaxed/positive
pgl,core,8601,1029,216,20.99125364431487,174,74,100,0.42528735632183906,0.5747126436781609,1.3513513513513513,0.5405405405405406,1.3513513513513513,0.5405405405405406,Moderate purifying
uxuA,core,8337,1470,212,14.421768707482993,176,85,91,0.48295454545454547,0.5170454545454546,1.0705882352941176,0.42823529411764705,1.0705882352941176,0.42823529411764705,Moderate purifying
btuD_5,core,8603,3804,3128,82.22923238696109,1041,13,1028,0.012487992315081652,0.9875120076849183,79.07692307692308,31.630769230769232,79.07692307692308,31.630769230769232,Relaxed/positive
yigZ,core,8552,663,159,23.981900452488688,118,39,79,0.3305084745762712,0.6694915254237288,2.0256410256410255,0.8102564102564103,2.0256410256410255,0.8102564102564103,Near neutral
feuC,core,8597,1023,246,24.04692082111437,176,49,127,0.2784090909090909,0.7215909090909091,2.5918367346938775,1.036734693877551,2.5918367346938775,1.036734693877551,Near neutral
pcp,core,8598,651,147,22.58064516129032,101,34,67,0.33663366336633666,0.6633663366336634,1.9705882352941178,0.7882352941176471,1.9705882352941178,0.7882352941176471,Near neutral
citC,core,8601,1011,269,26.607319485657765,187,67,120,0.3582887700534759,0.6417112299465241,1.791044776119403,0.7164179104477613,1.791044776119403,0.7164179104477613,Near neutral
yyaP,core,8497,561,288,51.33689839572193,149,21,128,0.14093959731543623,0.8590604026845637,6.095238095238095,2.438095238095238,6.095238095238095,2.438095238095238,Relaxed/positive
menC,core,8597,1115,256,22.95964125560538,188,61,127,0.324468085106383,0.675531914893617,2.081967213114754,0.8327868852459016,2.081967213114754,0.8327868852459016,Near neutral
ysdC_1,core,8602,1172,631,53.839590443686006,311,31,280,0.09967845659163987,0.9003215434083601,9.03225806451613,3.612903225806452,9.03225806451613,3.612903225806452,Relaxed/positive
ykuJ,core,8598,231,13,5.627705627705628,11,5,6,0.45454545454545453,0.5454545454545454,1.2,0.48,1.2,0.48,Moderate purifying
mog,core,8599,496,154,31.048387096774192,106,30,76,0.2830188679245283,0.7169811320754716,2.533333333333333,1.0133333333333332,2.533333333333333,1.0133333333333332,Near neutral
pfkB,core,8601,927,167,18.015102481121897,133,56,77,0.42105263157894735,0.5789473684210527,1.375,0.55,1.375,0.55,Moderate purifying
divIVA,core,8602,703,71,10.099573257467995,60,27,33,0.45,0.55,1.2222222222222223,0.48888888888888893,1.2222222222222223,0.48888888888888893,Moderate purifying
oppD_1,core,8596,1112,497,44.694244604316545,270,34,236,0.1259259259259259,0.8740740740740741,6.9411764705882355,2.776470588235294,6.9411764705882355,2.776470588235294,Relaxed/positive
rlmCD_2,core,8564,1421,767,53.97607318789584,389,32,357,0.08226221079691516,0.9177377892030848,11.15625,4.4625,11.15625,4.4625,Relaxed/positive
glnQ_2,core,8603,814,591,72.60442260442261,243,15,228,0.06172839506172839,0.9382716049382716,15.2,6.08,15.2,6.08,Relaxed/positive
rplU,core,8602,357,42,11.76470588235294,33,18,15,0.5454545454545454,0.45454545454545453,0.8333333333333334,0.33333333333333337,0.8333333333333334,0.33333333333333337,Moderate purifying
tagU_3,core,8603,2022,1236,61.12759643916914,514,64,450,0.1245136186770428,0.8754863813229572,7.03125,2.8125,7.03125,2.8125,Relaxed/positive
arcC1_2,core,8603,999,734,73.47347347347348,309,43,266,0.13915857605177995,0.86084142394822,6.186046511627907,2.474418604651163,6.186046511627907,2.474418604651163,Relaxed/positive
rnj1,core,8601,1686,259,15.361803084223013,216,125,91,0.5787037037037037,0.4212962962962963,0.728,0.2912,0.728,0.2912,Strong purifying
trpS2,core,8573,1090,200,18.34862385321101,148,21,127,0.14189189189189189,0.8581081081081081,6.0476190476190474,2.419047619047619,6.0476190476190474,2.419047619047619,Relaxed/positive
opuCD,core,8601,663,116,17.49622926093514,98,62,36,0.6326530612244898,0.3673469387755102,0.5806451612903226,0.23225806451612904,0.5806451612903226,0.23225806451612904,Strong purifying
yidC2,core,8599,833,122,14.645858343337334,104,56,48,0.5384615384615384,0.46153846153846156,0.8571428571428571,0.34285714285714286,0.8571428571428571,0.34285714285714286,Moderate purifying
murG,core,8600,1245,184,14.779116465863455,152,70,82,0.4605263157894737,0.5394736842105263,1.1714285714285715,0.4685714285714286,1.1714285714285715,0.4685714285714286,Moderate purifying
rbfA,core,8603,351,63,17.94871794871795,51,22,29,0.43137254901960786,0.5686274509803921,1.3181818181818181,0.5272727272727272,1.3181818181818181,0.5272727272727272,Moderate purifying
vraR,core,8533,634,100,15.772870662460567,81,35,46,0.43209876543209874,0.5679012345679012,1.3142857142857143,0.5257142857142857,1.3142857142857143,0.5257142857142857,Moderate purifying
pdtaR,core,8601,640,106,16.5625,71,18,53,0.2535211267605634,0.7464788732394366,2.9444444444444446,1.1777777777777778,2.9444444444444446,1.1777777777777778,Near neutral
hndA,core,8240,492,102,20.73170731707317,82,38,44,0.4634146341463415,0.5365853658536586,1.1578947368421053,0.4631578947368421,1.1578947368421053,0.4631578947368421,Moderate purifying
dapF,core,8598,986,169,17.13995943204868,127,22,105,0.1732283464566929,0.8267716535433071,4.7727272727272725,1.909090909090909,4.7727272727272725,1.909090909090909,Relaxed/positive
efp,core,8602,585,62,10.598290598290598,51,28,23,0.5490196078431373,0.45098039215686275,0.8214285714285714,0.32857142857142857,0.8214285714285714,0.32857142857142857,Moderate purifying
dppE_3,core,8603,1908,1654,86.68763102725366,581,8,573,0.013769363166953529,0.9862306368330465,71.625,28.65,71.625,28.65,Relaxed/positive
rpsF,core,8601,318,30,9.433962264150944,27,14,13,0.5185185185185185,0.48148148148148145,0.9285714285714286,0.37142857142857144,0.9285714285714286,0.37142857142857144,Moderate purifying
glcU_1,core,8600,932,511,54.82832618025751,244,7,237,0.028688524590163935,0.9713114754098361,33.857142857142854,13.542857142857141,33.857142857142854,13.542857142857141,Relaxed/positive
yknY_1,core,8603,907,624,68.79823594266814,238,4,234,0.01680672268907563,0.9831932773109243,58.5,23.4,58.5,23.4,Relaxed/positive
rsmI,core,8600,873,136,15.578465063001145,115,69,46,0.6,0.4,0.6666666666666666,0.26666666666666666,0.6666666666666666,0.26666666666666666,Strong purifying
recQ_1,core,8596,1928,890,46.16182572614108,451,42,409,0.09312638580931264,0.9068736141906873,9.738095238095237,3.8952380952380947,9.738095238095237,3.8952380952380947,Relaxed/positive
nrdE2,core,8577,2160,292,13.518518518518519,264,163,101,0.6174242424242424,0.38257575757575757,0.6196319018404908,0.2478527607361963,0.6196319018404908,0.2478527607361963,Strong purifying
purD,core,8581,1269,362,28.526398739164698,241,66,175,0.27385892116182575,0.7261410788381742,2.6515151515151514,1.0606060606060606,2.6515151515151514,1.0606060606060606,Near neutral
gspA_1,core,8546,998,561,56.212424849699396,270,30,240,0.1111111111111111,0.8888888888888888,8.0,3.2,8.0,3.2,Relaxed/positive
deoC,core,8603,681,154,22.61380323054332,122,52,70,0.4262295081967213,0.5737704918032787,1.3461538461538463,0.5384615384615385,1.3461538461538463,0.5384615384615385,Moderate purifying
pgcA,core,8602,1725,317,18.3768115942029,249,115,134,0.46184738955823296,0.5381526104417671,1.1652173913043478,0.4660869565217391,1.1652173913043478,0.4660869565217391,Moderate purifying
cmk,core,8601,690,139,20.144927536231886,107,34,73,0.3177570093457944,0.6822429906542056,2.1470588235294117,0.8588235294117647,2.1470588235294117,0.8588235294117647,Near neutral
cinA,core,8597,1275,339,26.588235294117645,245,89,156,0.363265306122449,0.636734693877551,1.752808988764045,0.701123595505618,1.752808988764045,0.701123595505618,Near neutral
groS,core,8601,339,43,12.684365781710916,35,8,27,0.22857142857142856,0.7714285714285715,3.375,1.35,3.375,1.35,Relaxed/positive
rcsC_1,core,8603,2195,1656,75.44419134396355,592,12,580,0.02027027027027027,0.9797297297297297,48.333333333333336,19.333333333333336,48.333333333333336,19.333333333333336,Relaxed/positive
fsaA,core,8578,681,134,19.676945668135097,103,31,72,0.30097087378640774,0.6990291262135923,2.3225806451612905,0.9290322580645162,2.3225806451612905,0.9290322580645162,Near neutral
allB,core,8530,2874,375,13.048016701461378,263,76,187,0.2889733840304182,0.7110266159695817,2.460526315789474,0.9842105263157895,2.460526315789474,0.9842105263157895,Near neutral
rplM,core,8599,444,38,8.558558558558559,36,12,24,0.3333333333333333,0.6666666666666666,2.0,0.8,2.0,0.8,Near neutral
recA,core,8586,1047,123,11.74785100286533,110,90,20,0.8181818181818182,0.18181818181818182,0.2222222222222222,0.08888888888888888,0.2222222222222222,0.08888888888888888,Very strong purifying
dauA,core,8589,1622,409,25.21578298397041,289,39,250,0.13494809688581316,0.8650519031141869,6.410256410256411,2.5641025641025643,6.410256410256411,2.5641025641025643,Relaxed/positive
atpE_2,core,8602,585,168,28.717948717948715,106,29,77,0.27358490566037735,0.7264150943396226,2.6551724137931036,1.0620689655172415,2.6551724137931036,1.0620689655172415,Near neutral
der,core,8603,1311,215,16.399694889397406,184,112,72,0.6086956521739131,0.391304347826087,0.6428571428571429,0.2571428571428572,0.6428571428571429,0.2571428571428572,Strong purifying
ygaZ,core,8571,734,200,27.247956403269757,133,34,99,0.2556390977443609,0.7443609022556391,2.911764705882353,1.164705882352941,2.911764705882353,1.164705882352941,Near neutral
pepV_1,core,8593,1476,762,51.6260162601626,370,34,336,0.0918918918918919,0.9081081081081082,9.882352941176471,3.9529411764705884,9.882352941176471,3.9529411764705884,Relaxed/positive
sph,core,8600,1873,357,19.060331019754404,267,118,149,0.4419475655430712,0.5580524344569289,1.2627118644067796,0.5050847457627119,1.2627118644067796,0.5050847457627119,Moderate purifying
paiA_1,core,8539,678,403,59.43952802359882,173,14,159,0.08092485549132948,0.9190751445086706,11.357142857142858,4.542857142857143,11.357142857142858,4.542857142857143,Relaxed/positive
yfiC,core,8600,737,140,18.99592944369064,99,29,70,0.29292929292929293,0.7070707070707071,2.413793103448276,0.9655172413793103,2.413793103448276,0.9655172413793103,Near neutral
ytlR,core,8595,989,153,15.470171890798786,123,36,87,0.2926829268292683,0.7073170731707317,2.4166666666666665,0.9666666666666666,2.4166666666666665,0.9666666666666666,Near neutral
pstS1_1,core,8602,903,421,46.62236987818383,235,61,174,0.25957446808510637,0.7404255319148936,2.8524590163934427,1.140983606557377,2.8524590163934427,1.140983606557377,Near neutral
mnmC,core,8595,1258,331,26.31160572337043,232,73,159,0.3146551724137931,0.6853448275862069,2.1780821917808217,0.8712328767123287,2.1780821917808217,0.8712328767123287,Near neutral
cysL_1,core,8430,908,546,60.13215859030837,265,28,237,0.10566037735849057,0.8943396226415095,8.464285714285714,3.3857142857142852,8.464285714285714,3.3857142857142852,Relaxed/positive
gpsA,core,8602,1023,217,21.21212121212121,171,83,88,0.4853801169590643,0.5146198830409356,1.0602409638554218,0.4240963855421687,1.0602409638554218,0.4240963855421687,Moderate purifying
tgnB,core,8451,1042,270,25.911708253358924,184,58,126,0.31521739130434784,0.6847826086956522,2.1724137931034484,0.8689655172413794,2.1724137931034484,0.8689655172413794,Near neutral
addB,core,8603,3600,787,21.86111111111111,606,241,365,0.3976897689768977,0.6023102310231023,1.5145228215767634,0.6058091286307054,1.5145228215767634,0.6058091286307054,Moderate purifying
pstC1,core,8602,921,149,16.178067318132463,127,80,47,0.6299212598425197,0.3700787401574803,0.5875,0.23500000000000001,0.5875,0.23500000000000001,Strong purifying
rpoZ,core,8600,306,38,12.418300653594772,33,20,13,0.6060606060606061,0.3939393939393939,0.65,0.26,0.65,0.26,Strong purifying
lpxG_1,core,8441,900,477,53.0,236,19,217,0.08050847457627118,0.9194915254237288,11.421052631578947,4.568421052631579,11.421052631578947,4.568421052631579,Relaxed/positive
yfeW_1,core,8494,1984,758,38.20564516129033,316,22,294,0.06962025316455696,0.930379746835443,13.363636363636363,5.345454545454546,13.363636363636363,5.345454545454546,Relaxed/positive
licC_1,core,8603,1702,1442,84.72385428907168,493,6,487,0.012170385395537525,0.9878296146044625,81.16666666666667,32.46666666666667,81.16666666666667,32.46666666666667,Relaxed/positive
nhaC_2,core,8441,1458,755,51.78326474622771,414,128,286,0.30917874396135264,0.6908212560386473,2.234375,0.89375,2.234375,0.89375,Near neutral
yitU,core,8598,876,178,20.319634703196346,126,52,74,0.4126984126984127,0.5873015873015873,1.4230769230769231,0.5692307692307692,1.4230769230769231,0.5692307692307692,Moderate purifying
tmung,core,8547,655,163,24.885496183206108,112,35,77,0.3125,0.6875,2.2,0.8800000000000001,2.2,0.8800000000000001,Near neutral
lysS,core,8586,1576,279,17.703045685279186,224,127,97,0.5669642857142857,0.4330357142857143,0.7637795275590551,0.305511811023622,0.7637795275590551,0.305511811023622,Moderate purifying
mutS2_1,core,8595,2511,1200,47.789725209080046,615,114,501,0.18536585365853658,0.8146341463414634,4.394736842105263,1.7578947368421052,4.394736842105263,1.7578947368421052,Relaxed/positive
rnhC,core,8602,924,243,26.2987012987013,175,65,110,0.37142857142857144,0.6285714285714286,1.6923076923076923,0.676923076923077,1.6923076923076923,0.676923076923077,Moderate purifying
prfC,core,8599,1575,257,16.317460317460316,220,141,79,0.6409090909090909,0.35909090909090907,0.5602836879432624,0.22411347517730498,0.5602836879432624,0.22411347517730498,Strong purifying
gdpP,core,8581,1992,317,15.913654618473897,263,140,123,0.532319391634981,0.467680608365019,0.8785714285714286,0.3514285714285714,0.8785714285714286,0.3514285714285714,Moderate purifying
rbsD,core,8600,396,93,23.484848484848484,73,36,37,0.4931506849315068,0.5068493150684932,1.0277777777777777,0.4111111111111111,1.0277777777777777,0.4111111111111111,Moderate purifying
tagO,core,8603,1149,165,14.360313315926893,147,98,49,0.6666666666666666,0.3333333333333333,0.5,0.2,0.5,0.2,Strong purifying
pyrP,core,8582,1285,236,18.365758754863815,192,100,92,0.5208333333333334,0.4791666666666667,0.92,0.368,0.92,0.368,Moderate purifying
dapE_2,core,8591,3367,1194,35.46183546183546,441,24,417,0.05442176870748299,0.9455782312925171,17.375,6.95,17.375,6.95,Relaxed/positive
pucR_2,core,8603,2130,1600,75.11737089201877,609,16,593,0.026272577996715927,0.9737274220032841,37.0625,14.825,37.0625,14.825,Relaxed/positive
gltD,core,8467,1443,360,24.94802494802495,252,64,188,0.25396825396825395,0.746031746031746,2.9375,1.175,2.9375,1.175,Near neutral
pgsA,core,8599,1275,110,8.627450980392156,84,39,45,0.4642857142857143,0.5357142857142857,1.1538461538461537,0.4615384615384615,1.1538461538461537,0.4615384615384615,Moderate purifying
yvqK,core,8513,612,147,24.019607843137255,106,35,71,0.330188679245283,0.6698113207547169,2.0285714285714285,0.8114285714285714,2.0285714285714285,0.8114285714285714,Near neutral
bglF_1,core,8603,2516,2033,80.80286168521462,709,12,697,0.01692524682651622,0.9830747531734838,58.083333333333336,23.233333333333334,58.083333333333336,23.233333333333334,Relaxed/positive
tadA_2,core,8595,623,380,60.99518459069021,164,9,155,0.054878048780487805,0.9451219512195121,17.22222222222222,6.888888888888888,17.22222222222222,6.888888888888888,Relaxed/positive
manZ_6,core,8603,1303,994,76.2854950115119,344,4,340,0.011627906976744186,0.9883720930232558,85.0,34.0,85.0,34.0,Relaxed/positive
cdd,core,8603,441,84,19.047619047619047,63,28,35,0.4444444444444444,0.5555555555555556,1.25,0.5,1.25,0.5,Moderate purifying
trePP,core,8599,2733,746,27.29601170874497,535,210,325,0.3925233644859813,0.6074766355140186,1.5476190476190477,0.6190476190476191,1.5476190476190477,0.6190476190476191,Moderate purifying
rsuA_1,core,8517,794,425,53.5264483627204,206,15,191,0.07281553398058252,0.9271844660194175,12.733333333333333,5.093333333333333,12.733333333333333,5.093333333333333,Relaxed/positive
lytR,core,8599,729,166,22.770919067215363,128,54,74,0.421875,0.578125,1.3703703703703705,0.5481481481481482,1.3703703703703705,0.5481481481481482,Moderate purifying
accD,core,8400,867,146,16.839677047289502,118,54,64,0.4576271186440678,0.5423728813559322,1.1851851851851851,0.47407407407407404,1.1851851851851851,0.47407407407407404,Moderate purifying
atpF,core,8603,531,39,7.344632768361582,35,8,27,0.22857142857142856,0.7714285714285715,3.375,1.35,3.375,1.35,Relaxed/positive
ydhF,core,8599,937,204,21.77161152614728,148,46,102,0.3108108108108108,0.6891891891891891,2.217391304347826,0.8869565217391304,2.217391304347826,0.8869565217391304,Near neutral
murR_2,core,8404,1435,901,62.78745644599303,331,15,316,0.045317220543806644,0.9546827794561934,21.066666666666666,8.426666666666666,21.066666666666666,8.426666666666666,Relaxed/positive
murC,core,8603,1338,208,15.54559043348281,177,100,77,0.5649717514124294,0.4350282485875706,0.77,0.308,0.77,0.308,Moderate purifying
rpmH,core,8600,135,12,8.88888888888889,10,5,5,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
rluD,core,8599,906,201,22.185430463576157,160,73,87,0.45625,0.54375,1.1917808219178083,0.47671232876712333,1.1917808219178083,0.47671232876712333,Moderate purifying
rlmL,core,8597,1164,221,18.986254295532646,184,84,100,0.45652173913043476,0.5434782608695652,1.1904761904761905,0.47619047619047616,1.1904761904761905,0.47619047619047616,Moderate purifying
coaD,core,8602,492,86,17.479674796747968,71,28,43,0.39436619718309857,0.6056338028169014,1.5357142857142858,0.6142857142857143,1.5357142857142858,0.6142857142857143,Moderate purifying
nusA,core,8603,1228,195,15.879478827361563,161,85,76,0.5279503105590062,0.4720496894409938,0.8941176470588236,0.35764705882352943,0.8941176470588236,0.35764705882352943,Moderate purifying
gpmA_3,core,8582,982,745,75.86558044806517,279,16,263,0.05734767025089606,0.942652329749104,16.4375,6.575,16.4375,6.575,Relaxed/positive
nadD,core,8603,660,106,16.060606060606062,88,38,50,0.4318181818181818,0.5681818181818182,1.3157894736842106,0.5263157894736843,1.3157894736842106,0.5263157894736843,Moderate purifying
ypjD,core,8603,351,57,16.23931623931624,48,16,32,0.3333333333333333,0.6666666666666666,2.0,0.8,2.0,0.8,Near neutral
hisS,core,8602,1302,229,17.58832565284178,188,109,79,0.5797872340425532,0.42021276595744683,0.7247706422018348,0.28990825688073396,0.7247706422018348,0.28990825688073396,Strong purifying
yclO,core,8596,983,233,23.7029501525941,175,34,141,0.19428571428571428,0.8057142857142857,4.147058823529412,1.6588235294117648,4.147058823529412,1.6588235294117648,Relaxed/positive
mfd,core,8599,3570,654,18.319327731092436,539,262,277,0.48608534322820035,0.5139146567717996,1.0572519083969465,0.4229007633587786,1.0572519083969465,0.4229007633587786,Moderate purifying
dapB,core,8600,780,207,26.53846153846154,150,52,98,0.3466666666666667,0.6533333333333333,1.8846153846153846,0.7538461538461538,1.8846153846153846,0.7538461538461538,Near neutral
trmD,core,8603,741,152,20.51282051282051,123,69,54,0.5609756097560976,0.43902439024390244,0.782608695652174,0.3130434782608696,0.782608695652174,0.3130434782608696,Moderate purifying
aspS,core,8603,1773,439,24.760293288212072,340,190,150,0.5588235294117647,0.4411764705882353,0.7894736842105263,0.3157894736842105,0.7894736842105263,0.3157894736842105,Moderate purifying
mhqA_1,core,8603,1067,793,74.32052483598875,319,18,301,0.05642633228840126,0.9435736677115988,16.72222222222222,6.688888888888888,16.72222222222222,6.688888888888888,Relaxed/positive
murA1_2,core,8603,1345,686,51.00371747211896,363,62,301,0.17079889807162535,0.8292011019283747,4.854838709677419,1.9419354838709677,4.854838709677419,1.9419354838709677,Relaxed/positive
rpsB,core,8603,786,109,13.867684478371501,94,52,42,0.5531914893617021,0.44680851063829785,0.8076923076923077,0.3230769230769231,0.8076923076923077,0.3230769230769231,Moderate purifying
rsmE,core,8601,771,161,20.881971465629054,124,54,70,0.43548387096774194,0.5645161290322581,1.2962962962962963,0.5185185185185185,1.2962962962962963,0.5185185185185185,Moderate purifying
arcA,core,8578,1227,143,11.65444172779136,125,89,36,0.712,0.288,0.4044943820224719,0.16179775280898875,0.4044943820224719,0.16179775280898875,Strong purifying
zwf,core,8603,1527,218,14.276358873608382,186,101,85,0.543010752688172,0.45698924731182794,0.8415841584158416,0.3366336633663366,0.8415841584158416,0.3366336633663366,Moderate purifying
algC,core,8600,1538,349,22.69180754226268,247,84,163,0.340080971659919,0.659919028340081,1.9404761904761905,0.7761904761904762,1.9404761904761905,0.7761904761904762,Near neutral
clpX,core,8603,1308,183,13.990825688073393,148,71,77,0.4797297297297297,0.5202702702702703,1.0845070422535212,0.4338028169014085,1.0845070422535212,0.4338028169014085,Moderate purifying
dagK,core,8591,1098,218,19.854280510018217,172,96,76,0.5581395348837209,0.4418604651162791,0.7916666666666666,0.31666666666666665,0.7916666666666666,0.31666666666666665,Moderate purifying
mvaS,core,8602,1152,238,20.65972222222222,189,83,106,0.43915343915343913,0.5608465608465608,1.2771084337349397,0.5108433734939759,1.2771084337349397,0.5108433734939759,Moderate purifying
dgkA,core,8603,408,86,21.07843137254902,63,25,38,0.3968253968253968,0.6031746031746031,1.52,0.608,1.52,0.608,Moderate purifying
carA,core,8600,1134,224,19.753086419753085,176,79,97,0.44886363636363635,0.5511363636363636,1.2278481012658229,0.4911392405063292,1.2278481012658229,0.4911392405063292,Moderate purifying
degV_2,core,8543,1010,503,49.801980198019805,244,21,223,0.0860655737704918,0.9139344262295082,10.619047619047619,4.247619047619048,10.619047619047619,4.247619047619048,Relaxed/positive
dnaD,core,8602,717,111,15.481171548117153,85,34,51,0.4,0.6,1.5,0.6,1.5,0.6,Moderate purifying
yabJ_2,core,8519,435,296,68.04597701149426,126,15,111,0.11904761904761904,0.8809523809523809,7.4,2.96,7.4,2.96,Relaxed/positive
ybbH_3,core,8603,1146,1004,87.60907504363001,350,3,347,0.008571428571428572,0.9914285714285714,115.66666666666667,46.266666666666666,115.66666666666667,46.266666666666666,Relaxed/positive
hexR,core,8406,969,437,45.09803921568628,216,30,186,0.1388888888888889,0.8611111111111112,6.2,2.48,6.2,2.48,Relaxed/positive
sapB_2,core,8585,796,396,49.74874371859296,207,20,187,0.0966183574879227,0.9033816425120773,9.35,3.7399999999999998,9.35,3.7399999999999998,Relaxed/positive
ribZ,core,8193,1438,318,22.11404728789986,229,90,139,0.3930131004366812,0.6069868995633187,1.5444444444444445,0.6177777777777778,1.5444444444444445,0.6177777777777778,Moderate purifying
emrB_2,core,8307,1610,792,49.192546583850934,416,79,337,0.18990384615384615,0.8100961538461539,4.265822784810126,1.7063291139240504,4.265822784810126,1.7063291139240504,Relaxed/positive
rplI,core,8602,459,87,18.954248366013072,70,41,29,0.5857142857142857,0.4142857142857143,0.7073170731707317,0.28292682926829266,0.7073170731707317,0.28292682926829266,Strong purifying
potD,core,8496,1077,195,18.105849582172702,155,70,85,0.45161290322580644,0.5483870967741935,1.2142857142857142,0.48571428571428565,1.2142857142857142,0.48571428571428565,Moderate purifying
lutB,core,8588,2959,354,11.963501182832038,263,106,157,0.40304182509505704,0.596958174904943,1.4811320754716981,0.5924528301886792,1.4811320754716981,0.5924528301886792,Moderate purifying
yidA_1,core,8591,956,644,67.36401673640168,268,16,252,0.05970149253731343,0.9402985074626866,15.75,6.3,15.75,6.3,Relaxed/positive
yqeH,core,8602,1122,217,19.340463458110516,176,69,107,0.39204545454545453,0.6079545454545454,1.5507246376811594,0.6202898550724638,1.5507246376811594,0.6202898550724638,Moderate purifying
dppC,core,8584,1066,139,13.03939962476548,120,75,45,0.625,0.375,0.6,0.24,0.6,0.24,Strong purifying
comGA,core,8597,1003,330,32.901296111665005,213,43,170,0.20187793427230047,0.7981220657276995,3.953488372093023,1.5813953488372092,3.953488372093023,1.5813953488372092,Relaxed/positive
