position	match	mismatch	gap	coverage
3298	8210	0	0	8210
3299	8210	0	0	8210
3300	8210	0	0	8210
3301	8208	2	0	8210
3302	8210	0	0	8210
3303	8210	0	0	8210
3304	8210	0	0	8210
3305	8210	0	0	8210
3306	8210	0	0	8210
3307	8208	2	0	8210
3308	8192	18	0	8210
3309	8209	1	0	8210
3310	8204	6	0	8210
3311	8210	0	0	8210
3312	8210	0	0	8210
3313	8160	50	0	8210
3314	8210	0	0	8210
3315	8210	0	0	8210
3316	8195	15	0	8210
3317	8210	0	0	8210
3318	8210	0	0	8210
3319	8210	0	0	8210
3320	8210	0	0	8210
3321	8210	0	0	8210
3322	8209	1	0	8210
3323	8210	0	0	8210
3324	8210	0	0	8210
3325	8210	0	0	8210
3326	8210	0	0	8210
3327	8208	2	0	8210
3328	8210	0	0	8210
3329	8210	0	0	8210
3330	8210	0	0	8210
3331	8210	0	0	8210
3332	8210	0	0	8210
3333	8210	0	0	8210
3334	8210	0	0	8210
3335	8210	0	0	8210
3336	8210	0	0	8210
3337	8210	0	0	8210
3338	8210	0	0	8210
3339	8210	0	0	8210
3340	8210	0	0	8210
3341	8210	0	0	8210
3342	8210	0	0	8210
3343	8210	0	0	8210
3344	8210	0	0	8210
3345	8210	0	0	8210
3346	8210	0	0	8210
3347	8210	0	0	8210
3348	8208	2	0	8210
3349	8208	2	0	8210
3350	8210	0	0	8210
3351	8208	2	0	8210
3352	8210	0	0	8210
3353	8210	0	0	8210
3354	8210	0	0	8210
3355	8210	0	0	8210
3356	8210	0	0	8210
3357	8210	0	0	8210
3358	8210	0	0	8210
3359	8209	1	0	8210
3360	8210	0	0	8210
3361	8209	1	0	8210
3362	8210	0	0	8210
3363	8210	0	0	8210
3364	8182	28	0	8210
3365	8209	1	0	8210
3366	8210	0	0	8210
3367	8209	1	0	8210
3368	8210	0	0	8210
3369	8208	2	0	8210
3370	8209	1	0	8210
3371	8210	0	0	8210
3372	8210	0	0	8210
3373	8201	9	0	8210
3374	8210	0	0	8210
3375	8210	0	0	8210
3376	8207	3	0	8210
3377	8210	0	0	8210
3378	8210	0	0	8210
3379	8210	0	0	8210
3380	8210	0	0	8210
3381	8209	1	0	8210
3382	8206	4	0	8210
3383	8210	0	0	8210
3384	8210	0	0	8210
3385	8210	0	0	8210
3386	8210	0	0	8210
3387	8210	0	0	8210
3388	8209	1	0	8210
3389	8210	0	0	8210
3390	8210	0	0	8210
3391	8192	18	0	8210
3392	8210	0	0	8210
3393	8210	0	0	8210
3394	8210	0	0	8210
3395	8210	0	0	8210
3396	8210	0	0	8210
3397	8210	0	0	8210
3398	8210	0	0	8210
3399	8210	0	0	8210
3400	8210	0	0	8210
3401	8210	0	0	8210
3402	8210	0	0	8210
3403	8210	0	0	8210
3404	8210	0	0	8210
3405	8209	1	0	8210
3406	8170	40	0	8210
3407	8209	1	0	8210
3408	8210	0	0	8210
3409	8205	5	0	8210
3410	8210	0	0	8210
3411	8210	0	0	8210
3412	8210	0	0	8210
3413	8209	1	0	8210
3414	8210	0	0	8210
3415	8210	0	0	8210
3416	8210	0	0	8210
3417	8210	0	0	8210
3418	8210	0	0	8210
3419	8210	0	0	8210
3420	8210	0	0	8210
3421	8210	0	0	8210
3422	8210	0	0	8210
3423	8210	0	0	8210
3424	8210	0	0	8210
3425	8210	0	0	8210
3426	8209	1	0	8210
3427	8209	1	0	8210
3428	8210	0	0	8210
3429	8208	2	0	8210
3430	8210	0	0	8210
3431	8210	0	0	8210
3432	8210	0	0	8210
3433	7048	1162	0	8210
3434	8210	0	0	8210
3435	8207	3	0	8210
3436	8210	0	0	8210
3437	8210	0	0	8210
3438	8210	0	0	8210
3439	8210	0	0	8210
3440	8210	0	0	8210
3441	8209	1	0	8210
3442	8210	0	0	8210
3443	8205	5	0	8210
3444	8210	0	0	8210
3445	8210	0	0	8210
3446	8210	0	0	8210
3447	8210	0	0	8210
3448	8210	0	0	8210
3449	8208	2	0	8210
3450	8209	1	0	8210
3451	8210	0	0	8210
3452	8210	0	0	8210
3453	8210	0	0	8210
3454	8210	0	0	8210
3455	8209	1	0	8210
3456	8210	0	0	8210
3457	8209	1	0	8210
3458	8210	0	0	8210
3459	8210	0	0	8210
3460	8210	0	0	8210
3461	8209	1	0	8210
3462	8210	0	0	8210
3463	8210	0	0	8210
3464	8210	0	0	8210
3465	8210	0	0	8210
3466	8210	0	0	8210
3467	8210	0	0	8210
3468	8210	0	0	8210
3469	8210	0	0	8210
3470	8210	0	0	8210
3471	8210	0	0	8210
3472	8210	0	0	8210
3473	8210	0	0	8210
3474	8210	0	0	8210
3475	8210	0	0	8210
3476	8210	0	0	8210
3477	8210	0	0	8210
3478	8210	0	0	8210
3479	8210	0	0	8210
3480	8210	0	0	8210
3481	8208	2	0	8210
3482	8210	0	0	8210
3483	8210	0	0	8210
3484	8210	0	0	8210
3485	8210	0	0	8210
3486	8210	0	0	8210
3487	8210	0	0	8210
3488	8210	0	0	8210
3489	8210	0	0	8210
3490	8209	1	0	8210
3491	8210	0	0	8210
3492	8210	0	0	8210
3493	8210	0	0	8210
3494	8210	0	0	8210
3495	8210	0	0	8210
3496	8210	0	0	8210
3497	8210	0	0	8210
3498	8208	2	0	8210
3499	8210	0	0	8210
3500	8210	0	0	8210
3501	8210	0	0	8210
3502	8210	0	0	8210
3503	8210	0	0	8210
3504	8210	0	0	8210
3505	8210	0	0	8210
3506	8210	0	0	8210
3507	8210	0	0	8210
3508	8210	0	0	8210
3509	8210	0	0	8210
3510	8210	0	0	8210
3511	8206	4	0	8210
3512	8210	0	0	8210
3513	8210	0	0	8210
3514	8202	8	0	8210
3515	8210	0	0	8210
3516	8210	0	0	8210
3517	8210	0	0	8210
3518	8210	0	0	8210
3519	8210	0	0	8210
3520	8080	130	0	8210
3521	8210	0	0	8210
3522	8210	0	0	8210
3523	8210	0	0	8210
3524	8210	0	0	8210
3525	8210	0	0	8210
3526	8209	1	0	8210
3527	8210	0	0	8210
3528	8210	0	0	8210
3529	8210	0	0	8210
3530	8209	1	0	8210
3531	8210	0	0	8210
3532	8210	0	0	8210
3533	8210	0	0	8210
3534	8210	0	0	8210
3535	8210	0	0	8210
3536	8210	0	0	8210
3537	8210	0	0	8210
3538	8210	0	0	8210
3539	8210	0	0	8210
3540	8210	0	0	8210
3541	8210	0	0	8210
3542	8210	0	0	8210
3543	8210	0	0	8210
3544	8209	1	0	8210
3545	8210	0	0	8210
3546	8210	0	0	8210
3547	8210	0	0	8210
3548	8210	0	0	8210
3549	8210	0	0	8210
3550	8210	0	0	8210
3551	8210	0	0	8210
3552	8210	0	0	8210
3553	8210	0	0	8210
3554	8210	0	0	8210
3555	8210	0	0	8210
3556	8210	0	0	8210
3557	8210	0	0	8210
3558	8209	1	0	8210
3559	8210	0	0	8210
3560	8210	0	0	8210
3561	8210	0	0	8210
3562	7806	404	0	8210
3563	8210	0	0	8210
3564	8205	5	0	8210
3565	6940	1270	0	8210
3566	8210	0	0	8210
3567	8210	0	0	8210
3568	8210	0	0	8210
3569	8210	0	0	8210
3570	8210	0	0	8210
3571	8210	0	0	8210
3572	8209	1	0	8210
3573	8210	0	0	8210
3574	8210	0	0	8210
3575	8210	0	0	8210
3576	8208	2	0	8210
3577	8210	0	0	8210
3578	8210	0	0	8210
3579	8210	0	0	8210
3580	8210	0	0	8210
3581	8210	0	0	8210
3582	8210	0	0	8210
3583	8210	0	0	8210
3584	8210	0	0	8210
3585	8202	8	0	8210
3586	2600	5610	0	8210
3587	8209	1	0	8210
3588	8210	0	0	8210
3589	8210	0	0	8210
3590	8210	0	0	8210
3591	8210	0	0	8210
3592	8202	8	0	8210
3593	8208	2	0	8210
3594	8210	0	0	8210
3595	8210	0	0	8210
3596	8210	0	0	8210
3597	8210	0	0	8210
3598	8210	0	0	8210
3599	8210	0	0	8210
3600	8209	1	0	8210
3601	8210	0	0	8210
3602	8210	0	0	8210
3603	8210	0	0	8210
3604	8027	183	0	8210
3605	8210	0	0	8210
3606	8210	0	0	8210
3607	8205	5	0	8210
3608	8210	0	0	8210
3609	8209	1	0	8210
3610	8210	0	0	8210
3611	8210	0	0	8210
3612	8210	0	0	8210
3613	8210	0	0	8210
3614	8210	0	0	8210
3615	8210	0	0	8210
3616	8210	0	0	8210
3617	8210	0	0	8210
3618	8210	0	0	8210
3619	8210	0	0	8210
3620	8210	0	0	8210
3621	8210	0	0	8210
3622	8210	0	0	8210
3623	8210	0	0	8210
3624	8210	0	0	8210
3625	8210	0	0	8210
3626	8210	0	0	8210
3627	8210	0	0	8210
3628	8210	0	0	8210
3629	8209	1	0	8210
3630	8209	1	0	8210
3631	8210	0	0	8210
3632	8210	0	0	8210
3633	8210	0	0	8210
3634	8210	0	0	8210
3635	8210	0	0	8210
3636	8210	0	0	8210
3637	8210	0	0	8210
3638	8210	0	0	8210
3639	8210	0	0	8210
3640	8209	1	0	8210
3641	8210	0	0	8210
3642	8210	0	0	8210
3643	8210	0	0	8210
3644	8210	0	0	8210
3645	8210	0	0	8210
3646	8207	3	0	8210
3647	8199	11	0	8210
3648	8210	0	0	8210
3649	1631	6579	0	8210
3650	8209	1	0	8210
3651	8210	0	0	8210
3652	8210	0	0	8210
3653	8210	0	0	8210
3654	8210	0	0	8210
3655	8210	0	0	8210
3656	8210	0	0	8210
3657	8210	0	0	8210
3658	8210	0	0	8210
3659	8210	0	0	8210
3660	8210	0	0	8210
3661	8210	0	0	8210
3662	8210	0	0	8210
3663	8210	0	0	8210
3664	8210	0	0	8210
3665	8209	1	0	8210
3666	8210	0	0	8210
3667	8210	0	0	8210
3668	8209	1	0	8210
3669	8210	0	0	8210
3670	8077	133	0	8210
3671	8210	0	0	8210
3672	8209	1	0	8210
3673	8210	0	0	8210
3674	8210	0	0	8210
3675	8210	0	0	8210
3676	8210	0	0	8210
3677	8210	0	0	8210
3678	8210	0	0	8210
3679	8210	0	0	8210
3680	8210	0	0	8210
3681	8207	3	0	8210
3682	8209	1	0	8210
3683	8210	0	0	8210
3684	8210	0	0	8210
3685	8210	0	0	8210
3686	8189	21	0	8210
3687	8210	0	0	8210
3688	8206	4	0	8210
3689	8210	0	0	8210
3690	8210	0	0	8210
3691	8210	0	0	8210
3692	8210	0	0	8210
3693	8210	0	0	8210
3694	8210	0	0	8210
3695	8210	0	0	8210
3696	8210	0	0	8210
3697	8210	0	0	8210
3698	8210	0	0	8210
3699	8210	0	0	8210
3700	8209	1	0	8210
3701	8210	0	0	8210
3702	8210	0	0	8210
3703	8210	0	0	8210
3704	8210	0	0	8210
3705	8210	0	0	8210
3706	8210	0	0	8210
3707	8210	0	0	8210
3708	8210	0	0	8210
3709	8210	0	0	8210
3710	8210	0	0	8210
3711	8210	0	0	8210
3712	8210	0	0	8210
3713	8210	0	0	8210
3714	8210	0	0	8210
3715	8210	0	0	8210
3716	8210	0	0	8210
3717	5931	2279	0	8210
3718	8208	2	0	8210
3719	8210	0	0	8210
3720	8210	0	0	8210
3721	8209	1	0	8210
3722	8210	0	0	8210
3723	8210	0	0	8210
3724	8210	0	0	8210
3725	8210	0	0	8210
3726	8210	0	0	8210
3727	8210	0	0	8210
3728	8210	0	0	8210
3729	8208	2	0	8210
3730	8210	0	0	8210
3731	8210	0	0	8210
3732	8210	0	0	8210
3733	8068	142	0	8210
3734	8210	0	0	8210
3735	8210	0	0	8210
3736	8068	142	0	8210
3737	8210	0	0	8210
3738	8209	1	0	8210
3739	8210	0	0	8210
3740	8210	0	0	8210
3741	8210	0	0	8210
3742	8210	0	0	8210
3743	8210	0	0	8210
3744	8210	0	0	8210
3745	8210	0	0	8210
3746	7898	312	0	8210
3747	8210	0	0	8210
3748	8210	0	0	8210
3749	8210	0	0	8210
3750	8210	0	0	8210
3751	8210	0	0	8210
3752	8209	1	0	8210
3753	8210	0	0	8210
3754	8209	1	0	8210
3755	8210	0	0	8210
3756	8210	0	0	8210
3757	8210	0	0	8210
3758	8210	0	0	8210
3759	8210	0	0	8210
3760	8201	9	0	8210
3761	8210	0	0	8210
3762	8210	0	0	8210
3763	8209	1	0	8210
3764	8210	0	0	8210
3765	8210	0	0	8210
3766	8210	0	0	8210
3767	8210	0	0	8210
3768	8210	0	0	8210
3769	8197	13	0	8210
3770	8210	0	0	8210
3771	8210	0	0	8210
3772	8210	0	0	8210
3773	8210	0	0	8210
3774	8210	0	0	8210
3775	8210	0	0	8210
3776	8210	0	0	8210
3777	8210	0	0	8210
3778	8164	46	0	8210
3779	8008	202	0	8210
3780	8210	0	0	8210
3781	8210	0	0	8210
3782	8210	0	0	8210
3783	8210	0	0	8210
3784	8210	0	0	8210
3785	8210	0	0	8210
3786	8210	0	0	8210
3787	8210	0	0	8210
3788	8210	0	0	8210
3789	8210	0	0	8210
3790	8210	0	0	8210
3791	8210	0	0	8210
3792	8210	0	0	8210
3793	8210	0	0	8210
3794	8210	0	0	8210
3795	8210	0	0	8210
3796	8210	0	0	8210
3797	8210	0	0	8210
3798	8210	0	0	8210
3799	8210	0	0	8210
3800	8161	49	0	8210
3801	8210	0	0	8210
3802	8193	17	0	8210
3803	8210	0	0	8210
3804	8209	1	0	8210
3805	8210	0	0	8210
3806	8210	0	0	8210
3807	8210	0	0	8210
3808	8210	0	0	8210
3809	8210	0	0	8210
3810	8204	6	0	8210
3811	8210	0	0	8210
3812	8210	0	0	8210
3813	8210	0	0	8210
3814	8210	0	0	8210
3815	8210	0	0	8210
3816	8210	0	0	8210
3817	8209	1	0	8210
3818	8210	0	0	8210
3819	8210	0	0	8210
3820	8210	0	0	8210
3821	8210	0	0	8210
3822	8210	0	0	8210
3823	8210	0	0	8210
3824	8210	0	0	8210
3825	8210	0	0	8210
3826	8189	21	0	8210
3827	8210	0	0	8210
3828	8210	0	0	8210
3829	8210	0	0	8210
3830	8209	1	0	8210
3831	8193	17	0	8210
3832	8210	0	0	8210
3833	8200	10	0	8210
3834	8208	2	0	8210
3835	3402	4808	0	8210
3836	8209	1	0	8210
3837	8210	0	0	8210
3838	3408	4802	0	8210
3839	8209	1	0	8210
3840	8210	0	0	8210
3841	8210	0	0	8210
3842	8210	0	0	8210
3843	8210	0	0	8210
3844	8210	0	0	8210
3845	8210	0	0	8210
3846	8210	0	0	8210
3847	8210	0	0	8210
3848	8210	0	0	8210
3849	8203	7	0	8210
3850	8210	0	0	8210
3851	8210	0	0	8210
3852	8209	1	0	8210
3853	8210	0	0	8210
3854	8210	0	0	8210
3855	8210	0	0	8210
3856	8210	0	0	8210
3857	8210	0	0	8210
3858	8210	0	0	8210
3859	8201	9	0	8210
3860	8210	0	0	8210
3861	8210	0	0	8210
3862	8210	0	0	8210
3863	8210	0	0	8210
3864	8210	0	0	8210
3865	8210	0	0	8210
3866	8210	0	0	8210
3867	8210	0	0	8210
3868	8210	0	0	8210
3869	8210	0	0	8210
3870	8210	0	0	8210
3871	8209	1	0	8210
3872	8210	0	0	8210
3873	8210	0	0	8210
3874	8194	16	0	8210
3875	8209	1	0	8210
3876	8210	0	0	8210
3877	8210	0	0	8210
3878	8210	0	0	8210
3879	8210	0	0	8210
3880	8210	0	0	8210
3881	8210	0	0	8210
3882	8210	0	0	8210
3883	8210	0	0	8210
3884	8210	0	0	8210
3885	8210	0	0	8210
3886	6892	1318	0	8210
3887	8210	0	0	8210
3888	8210	0	0	8210
3889	8077	133	0	8210
3890	8209	1	0	8210
3891	8210	0	0	8210
3892	8210	0	0	8210
3893	8210	0	0	8210
3894	8210	0	0	8210
3895	8210	0	0	8210
3896	8210	0	0	8210
3897	8210	0	0	8210
3898	8210	0	0	8210
3899	8210	0	0	8210
3900	8210	0	0	8210
3901	8210	0	0	8210
3902	8210	0	0	8210
3903	8210	0	0	8210
3904	8210	0	0	8210
3905	8210	0	0	8210
3906	8210	0	0	8210
3907	8209	1	0	8210
3908	8210	0	0	8210
3909	8210	0	0	8210
3910	8210	0	0	8210
3911	8210	0	0	8210
3912	8210	0	0	8210
3913	8210	0	0	8210
3914	8210	0	0	8210
3915	8210	0	0	8210
3916	8210	0	0	8210
3917	7979	231	0	8210
3918	8210	0	0	8210
3919	8194	16	0	8210
3920	8210	0	0	8210
3921	8209	1	0	8210
3922	8210	0	0	8210
3923	8210	0	0	8210
3924	8210	0	0	8210
3925	8210	0	0	8210
3926	8207	3	0	8210
3927	8210	0	0	8210
3928	8203	7	0	8210
3929	8210	0	0	8210
3930	8210	0	0	8210
3931	8209	1	0	8210
3932	8202	8	0	8210
3933	8209	1	0	8210
3934	8210	0	0	8210
3935	8210	0	0	8210
3936	8208	2	0	8210
3937	8209	1	0	8210
3938	8210	0	0	8210
3939	8209	1	0	8210
3940	8210	0	0	8210
3941	8210	0	0	8210
3942	8210	0	0	8210
3943	7979	231	0	8210
3944	8210	0	0	8210
3945	8210	0	0	8210
3946	7584	626	0	8210
3947	8210	0	0	8210
3948	8210	0	0	8210
3949	8210	0	0	8210
3950	8210	0	0	8210
3951	8210	0	0	8210
3952	5305	2905	0	8210
3953	8210	0	0	8210
3954	8210	0	0	8210
3955	8210	0	0	8210
3956	8210	0	0	8210
3957	8185	25	0	8210
3958	8210	0	0	8210
3959	8210	0	0	8210
3960	8210	0	0	8210
3961	8210	0	0	8210
3962	8210	0	0	8210
3963	8209	1	0	8210
3964	8210	0	0	8210
3965	8210	0	0	8210
3966	8210	0	0	8210
3967	8210	0	0	8210
3968	8210	0	0	8210
3969	8210	0	0	8210
3970	8210	0	0	8210
3971	8210	0	0	8210
3972	8210	0	0	8210
3973	8210	0	0	8210
3974	8210	0	0	8210
3975	8209	1	0	8210
3976	8210	0	0	8210
3977	8210	0	0	8210
3978	8210	0	0	8210
3979	8210	0	0	8210
3980	8209	1	0	8210
3981	8210	0	0	8210
3982	8210	0	0	8210
3983	8210	0	0	8210
3984	8210	0	0	8210
3985	8201	9	0	8210
3986	8210	0	0	8210
3987	8208	2	0	8210
3988	8210	0	0	8210
3989	8210	0	0	8210
3990	8210	0	0	8210
3991	8210	0	0	8210
3992	8210	0	0	8210
3993	8210	0	0	8210
3994	8210	0	0	8210
3995	8210	0	0	8210
3996	8210	0	0	8210
3997	8210	0	0	8210
3998	8210	0	0	8210
3999	8210	0	0	8210
4000	8209	1	0	8210
4001	8210	0	0	8210
4002	8210	0	0	8210
4003	8076	134	0	8210
4004	8206	4	0	8210
4005	8200	10	0	8210
4006	8210	0	0	8210
4007	8210	0	0	8210
4008	8210	0	0	8210
4009	8208	2	0	8210
4010	8205	5	0	8210
4011	8210	0	0	8210
4012	8210	0	0	8210
4013	8210	0	0	8210
4014	8206	4	0	8210
4015	8210	0	0	8210
4016	8210	0	0	8210
4017	8210	0	0	8210
4018	8210	0	0	8210
4019	8210	0	0	8210
4020	8210	0	0	8210
4021	8209	1	0	8210
4022	8210	0	0	8210
4023	8210	0	0	8210
4024	8210	0	0	8210
4025	8210	0	0	8210
4026	8210	0	0	8210
4027	8208	2	0	8210
4028	8210	0	0	8210
4029	8210	0	0	8210
4030	8207	3	0	8210
4031	8210	0	0	8210
4032	8210	0	0	8210
4033	8148	62	0	8210
4034	8210	0	0	8210
4035	8210	0	0	8210
4036	8210	0	0	8210
4037	8210	0	0	8210
4038	8210	0	0	8210
4039	8210	0	0	8210
4040	8209	1	0	8210
4041	8210	0	0	8210
4042	8210	0	0	8210
4043	8209	1	0	8210
4044	8210	0	0	8210
4045	8210	0	0	8210
4046	8209	1	0	8210
4047	8210	0	0	8210
4048	8210	0	0	8210
4049	8210	0	0	8210
4050	8210	0	0	8210
4051	3670	4540	0	8210
4052	8210	0	0	8210
4053	8210	0	0	8210
4054	8210	0	0	8210
4055	8210	0	0	8210
4056	8210	0	0	8210
4057	8210	0	0	8210
4058	8210	0	0	8210
4059	8210	0	0	8210
4060	8210	0	0	8210
4061	8210	0	0	8210
4062	8210	0	0	8210
4063	8210	0	0	8210
4064	8210	0	0	8210
4065	8210	0	0	8210
4066	8024	186	0	8210
4067	8210	0	0	8210
4068	8210	0	0	8210
4069	8210	0	0	8210
4070	8209	1	0	8210
4071	8210	0	0	8210
4072	8210	0	0	8210
4073	8210	0	0	8210
4074	8210	0	0	8210
4075	8210	0	0	8210
4076	8208	2	0	8210
4077	7957	253	0	8210
4078	8210	0	0	8210
4079	8210	0	0	8210
4080	8210	0	0	8210
4081	8210	0	0	8210
4082	8210	0	0	8210
4083	8194	16	0	8210
4084	8210	0	0	8210
4085	8210	0	0	8210
4086	8210	0	0	8210
4087	8210	0	0	8210
4088	8210	0	0	8210
4089	8210	0	0	8210
4090	8210	0	0	8210
4091	8210	0	0	8210
4092	8210	0	0	8210
4093	8210	0	0	8210
4094	8210	0	0	8210
4095	8210	0	0	8210
4096	8205	5	0	8210
4097	8209	1	0	8210
4098	8210	0	0	8210
4099	8210	0	0	8210
4100	8210	0	0	8210
4101	8210	0	0	8210
4102	8210	0	0	8210
4103	8210	0	0	8210
4104	8210	0	0	8210
4105	8210	0	0	8210
4106	8210	0	0	8210
4107	8210	0	0	8210
4108	8210	0	0	8210
4109	8210	0	0	8210
4110	8210	0	0	8210
4111	8210	0	0	8210
4112	8210	0	0	8210
4113	8210	0	0	8210
4114	8210	0	0	8210
4115	8210	0	0	8210
4116	8210	0	0	8210
4117	8210	0	0	8210
4118	8210	0	0	8210
4119	8210	0	0	8210
4120	8210	0	0	8210
4121	8210	0	0	8210
4122	8200	10	0	8210
4123	8210	0	0	8210
4124	8209	1	0	8210
4125	8208	2	0	8210
4126	6778	1432	0	8210
4127	8209	1	0	8210
4128	8210	0	0	8210
4129	8209	1	0	8210
4130	8210	0	0	8210
4131	8210	0	0	8210
4132	8210	0	0	8210
4133	8208	2	0	8210
4134	8210	0	0	8210
4135	8210	0	0	8210
4136	8210	0	0	8210
4137	8210	0	0	8210
4138	8209	1	0	8210
4139	8208	2	0	8210
4140	8210	0	0	8210
4141	8210	0	0	8210
4142	8210	0	0	8210
4143	8210	0	0	8210
4144	8210	0	0	8210
4145	8210	0	0	8210
4146	8210	0	0	8210
4147	8210	0	0	8210
4148	8210	0	0	8210
4149	8210	0	0	8210
4150	8210	0	0	8210
4151	8210	0	0	8210
4152	8210	0	0	8210
4153	8210	0	0	8210
4154	8210	0	0	8210
4155	8209	1	0	8210
4156	8210	0	0	8210
4157	8210	0	0	8210
4158	8210	0	0	8210
4159	8210	0	0	8210
4160	8208	2	0	8210
4161	8210	0	0	8210
4162	8150	60	0	8210
4163	8210	0	0	8210
4164	8210	0	0	8210
4165	8209	1	0	8210
4166	8210	0	0	8210
4167	8210	0	0	8210
4168	8210	0	0	8210
4169	8210	0	0	8210
4170	8210	0	0	8210
4171	7983	227	0	8210
4172	8210	0	0	8210
4173	8210	0	0	8210
4174	8210	0	0	8210
4175	8210	0	0	8210
4176	8210	0	0	8210
4177	8210	0	0	8210
4178	8210	0	0	8210
4179	8210	0	0	8210
4180	7895	315	0	8210
4181	8210	0	0	8210
4182	8210	0	0	8210
4183	8210	0	0	8210
4184	8210	0	0	8210
4185	8210	0	0	8210
4186	8210	0	0	8210
4187	8210	0	0	8210
4188	8210	0	0	8210
4189	8186	24	0	8210
4190	8210	0	0	8210
4191	8208	2	0	8210
4192	8209	1	0	8210
4193	8210	0	0	8210
4194	8210	0	0	8210
4195	8210	0	0	8210
4196	8210	0	0	8210
4197	8210	0	0	8210
4198	8210	0	0	8210
4199	8210	0	0	8210
4200	8210	0	0	8210
4201	8210	0	0	8210
4202	8210	0	0	8210
4203	8210	0	0	8210
4204	8208	0	2	8210
4205	8191	17	2	8210
4206	8208	0	2	8210
4207	8206	2	2	8210
4208	8208	0	2	8210
4209	8210	0	0	8210
4210	8210	0	0	8210
4211	8210	0	0	8210
4212	8210	0	0	8210
4213	8210	0	0	8210
4214	8210	0	0	8210
4215	8205	5	0	8210
4216	8210	0	0	8210
4217	8210	0	0	8210
4218	8204	0	6	8210
4219	8204	0	6	8210
4220	8203	1	6	8210
4221	8210	0	0	8210
4222	8209	1	0	8210
4223	8210	0	0	8210
4224	8210	0	0	8210
4225	8195	0	15	8210
4226	8195	0	15	8210
4227	8195	0	15	8210
4228	8210	0	0	8210
4229	8210	0	0	8210
4230	8209	1	0	8210
4231	8210	0	0	8210
4232	8210	0	0	8210
4233	8210	0	0	8210
4234	8210	0	0	8210
4235	8209	1	0	8210
4236	8210	0	0	8210
4237	8210	0	0	8210
4238	8210	0	0	8210
4239	8210	0	0	8210
4240	8210	0	0	8210
4241	8210	0	0	8210
4242	8208	2	0	8210
4243	8203	7	0	8210
4244	8206	4	0	8210
4245	8210	0	0	8210
4246	8210	0	0	8210
4247	8210	0	0	8210
4248	8209	1	0	8210
4249	8208	2	0	8210
4250	8210	0	0	8210
4251	4213	3997	0	8210
4252	8210	0	0	8210
4253	8210	0	0	8210
4254	8210	0	0	8210
4255	8210	0	0	8210
4256	8210	0	0	8210
4257	8210	0	0	8210
4258	8210	0	0	8210
4259	8210	0	0	8210
4260	8210	0	0	8210
4261	8210	0	0	8210
4262	8210	0	0	8210
4263	8210	0	0	8210
4264	8210	0	0	8210
4265	8210	0	0	8210
4266	8210	0	0	8210
4267	8206	4	0	8210
4268	8210	0	0	8210
4269	8210	0	0	8210
4270	8210	0	0	8210
4271	8210	0	0	8210
4272	8210	0	0	8210
4273	8210	0	0	8210
4274	8210	0	0	8210
4275	8210	0	0	8210
4276	8210	0	0	8210
4277	8210	0	0	8210
4278	8210	0	0	8210
4279	8208	2	0	8210
4280	8210	0	0	8210
4281	8207	3	0	8210
4282	8210	0	0	8210
4283	8210	0	0	8210
4284	8210	0	0	8210
4285	8210	0	0	8210
4286	8209	1	0	8210
4287	8181	29	0	8210
4288	8210	0	0	8210
4289	8189	21	0	8210
4290	6763	1447	0	8210
4291	8210	0	0	8210
4292	8210	0	0	8210
4293	8210	0	0	8210
4294	8210	0	0	8210
4295	8210	0	0	8210
4296	8210	0	0	8210
4297	8210	0	0	8210
4298	8210	0	0	8210
4299	8210	0	0	8210
4300	8210	0	0	8210
4301	8210	0	0	8210
4302	8210	0	0	8210
4303	8210	0	0	8210
4304	8209	1	0	8210
4305	8210	0	0	8210
4306	8210	0	0	8210
4307	8210	0	0	8210
4308	8210	0	0	8210
4309	8209	1	0	8210
4310	8210	0	0	8210
4311	8210	0	0	8210
4312	8210	0	0	8210
4313	8210	0	0	8210
4314	8210	0	0	8210
4315	8210	0	0	8210
4316	8210	0	0	8210
4317	8210	0	0	8210
4318	8210	0	0	8210
4319	8210	0	0	8210
4320	8210	0	0	8210
4321	8210	0	0	8210
4322	8210	0	0	8210
4323	8210	0	0	8210
4324	8210	0	0	8210
4325	8210	0	0	8210
4326	8210	0	0	8210
4327	8210	0	0	8210
4328	8210	0	0	8210
4329	8210	0	0	8210
4330	8210	0	0	8210
4331	8210	0	0	8210
4332	8210	0	0	8210
4333	8209	1	0	8210
4334	8210	0	0	8210
4335	8210	0	0	8210
4336	8210	0	0	8210
4337	8210	0	0	8210
4338	8210	0	0	8210
4339	8210	0	0	8210
4340	8209	1	0	8210
4341	8210	0	0	8210
4342	8210	0	0	8210
4343	8210	0	0	8210
4344	8210	0	0	8210
4345	8210	0	0	8210
4346	8210	0	0	8210
4347	8210	0	0	8210
4348	8210	0	0	8210
4349	8210	0	0	8210
4350	5787	2423	0	8210
4351	8210	0	0	8210
4352	8210	0	0	8210
4353	8210	0	0	8210
4354	8210	0	0	8210
4355	8209	1	0	8210
4356	8209	1	0	8210
4357	8210	0	0	8210
4358	8210	0	0	8210
4359	8210	0	0	8210
4360	8210	0	0	8210
4361	8210	0	0	8210
4362	8210	0	0	8210
4363	8210	0	0	8210
4364	119	8091	0	8210
4365	8203	7	0	8210
4366	8210	0	0	8210
4367	8210	0	0	8210
4368	8210	0	0	8210
4369	8210	0	0	8210
4370	8210	0	0	8210
4371	8210	0	0	8210
